"details","date","city","state","country","shape","summary","report_date","posted_date","image"
"https://nuforc.org/sighting/?id=176358","05/11/2023 17:00","Kelmscott/Perth","Western Australia","Australia","Triangle","Black triangle craft sitting stationary above shops.","06/19/2023","07/10/2023",""
"https://nuforc.org/sighting/?id=175731","05/11/2023 04:06","Cottonwood","AZ","USA","Circle","4:06 am above work noticed craft flying past no noise no blinking lights camera trying to focus in video","05/11/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=175729","05/11/2023 00:10","Mecosta","MI","USA","Changing","Woke up by dog acting nervous and wanted to go outside","05/11/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175733","05/10/2023 22:16","Mill city","OR","USA","Orb","2 super bright lights","05/10/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=175734","05/10/2023 21:12","Hendersonville","NC","USA","Disk","Night sky lit up. Looked like a Ferris wheel shaped spinning object above the trees in the distance. Went down and disappeared","05/10/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175738","05/10/2023 20:00","Oak Harbor","WA","USA","Light","Very bright light, and much (100x) larger than any star, approx 30 degrees off the horizon and stationary","05/11/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175870","05/10/2023 19:30","Hyannis","MA","USA","Orb","3 white round orbs hovering stationary over Stevens St.,Hyannis, Ma. 02601","05/22/2023","07/10/2023",""
"https://nuforc.org/sighting/?id=176250","05/10/2023 12:00","Indianapolis","IN","USA","Unknown","Alien face human like","06/13/2023","07/10/2023",""
"https://nuforc.org/sighting/?id=176214","05/10/2023 08:00","Marathon","FL","USA","Cylinder","White “dash” approx 100-200’ above ocean. Turned boat towards object. Son saw it. Then in the blink of an eye it went straight down.","06/11/2023","07/10/2023",""
"https://nuforc.org/sighting/?id=175725","05/10/2023 02:50","Albany","OR","USA","Light","2 lights darting around","05/10/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=177363","05/10/2023 02:35","Duluth","MN","USA","Orb","White orbs in back yard. Followed to pier in Duluth, where I had close contact with an unfolding light being that shapeshifted","08/06/2023","09/10/2023",""
"https://nuforc.org/sighting/?id=175732","05/10/2023 01:33","Comer","GA","USA","Orb","objects light up brighter than every star/planet for 10 seconds before disappearing completely.","05/11/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=177467","05/10/2023 01:13","Chalamette","LA","USA","Cylinder","Dark grey elongated tic tac","08/11/2023","09/10/2023",""
"https://nuforc.org/sighting/?id=178572","05/10/2023 00:00","Highland","MD","USA","Unknown","We were on our trampoline and saw a plane object fly over our trampoline it was so close we could almost jump up and touch it","10/04/2023","10/28/2023",""
"https://nuforc.org/sighting/?id=175719","05/09/2023 22:48","Sharpsville","IN","USA","Cylinder","Rainbow circle that rotates, getting really bright and zooming in and out","05/09/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=175723","05/09/2023 21:38","Tecate ?","Baja California","Mexico","Light","Dancing Lights","05/09/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175728","05/09/2023 21:20","Livonia","MI","USA","Oval","Craft with Red lights-traveling two together separated evenly heading north/northwest--about 1 dozen or more","05/10/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175802","05/09/2023 21:00","Austin","TX","USA","Rectangle","Barely visible rectangle craft shoots through the sky as I am stargazing, movement catches my attention as it rocks strangely, cloaks.","05/15/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=176119","05/09/2023 20:00","King","NC","USA","Changing","Blue orb than changed shape and did zig zag flight","06/07/2023","07/10/2023","Y"
"https://nuforc.org/sighting/?id=175716","05/09/2023 13:17","Boulder","CO","USA","Triangle","Larg","05/09/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=175720","05/09/2023 11:00","Peshtigo","WI","USA","Changing","Very bright, did not appear to move, changed shape","05/09/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=176118","05/09/2023 09:05","Winter Garden","FL","USA","Disk","While filming the amazing cloud coverage with high speed IR camera","06/07/2023","07/10/2023",""
"https://nuforc.org/sighting/?id=176978","05/09/2023 01:45","Chatham","ON","Canada","Other","Red cloud with rotation/movement occurring within it.","07/25/2023","07/29/2023","Y"
"https://nuforc.org/sighting/?id=175741","05/09/2023 00:30","Shawnigan Lake","BC","Canada","Triangle","3 triangular shaped orbs,each with 3 colored lights.Each orb pulsate or ovulated,all 3 were stationary for over an hour and a half.","05/12/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=176929","05/08/2023 23:30","Thrissur","Kerala","India","Other","At 11.30, I was standing in my balcony, and saw a V shaped light in the sky, which disappeared after almost15 sec.","07/23/2023","07/29/2023",""
"https://nuforc.org/sighting/?id=175726","05/08/2023 23:00","Cape Coral","FL","USA","Unknown","Large shape changing triangular orb like light rays producing object","05/10/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=175712","05/08/2023 21:47","Plano","TX","USA","Changing","We see small clouds of “something” that moves around on top of my house.","05/08/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=175751","05/08/2023 19:49","West hills","CA","USA","Changing","3 black objects in a vertical line, spinning and changing shape an high altitude.","05/12/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=175711","05/08/2023 12:30","Hazle Township","PA","USA","Egg","Object was flying aside a commercial jet liner that was flying very low.","05/08/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=175709","05/07/2023 23:07","North Ridgeville","OH","USA","Oval","Every night behind Hardwood Dr","05/08/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175705","05/07/2023 22:26","Saint Cloud","MN","USA","Orb","Bright Red-Orange Orb Dancing Across Sky for 30 min","05/07/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=175703","05/07/2023 22:00","Tampa","FL","USA","Orb","I saw an orange orb fly across the sky at an incredible speed and then it went off and got obstructed by the building adjacent to me.","05/07/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175704","05/07/2023 21:15","Des moines","IA","USA","Light","Very bright green light with yellow purple and red lights rotating in the middle","05/07/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=176112","05/07/2023 20:00","Los Angeles","CA","USA","Egg","Spinning-top type UFO with multi-colored rings hovers 1 hour, sends out green ""drones"" then moves rapidly West until out of sight","06/06/2023","07/10/2023",""
"https://nuforc.org/sighting/?id=175694","05/07/2023 14:55","Sheffield","","United Kingdom","Egg","3 egg shaped craft shot between 2 cloud formations travelling very fast one after the other white in colour no vapour trail.","05/07/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175805","05/07/2023 13:58","New York","NY","USA","Flash","Orb looking object at high altitude, with bright flashing white light.","05/16/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=175690","05/07/2023 01:55","VALDOSTA","GA","USA","Orb","5 orbs moving vertically and horizontally and getting very bright than dim","05/06/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175696","05/07/2023 01:42","McKinney","TX","USA","Other","Lit up object resembling the same color as lightening after or near the end of a thunder storm but it moved sideways like a craft","05/07/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=175748","05/07/2023 01:00","La Mirada","CA","USA","Fireball","Fireball descends and flickers away into night sky","05/12/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175700","05/07/2023 00:00","Bentley, Doncaster.","Doncaster","United Kingdom","Cube","Seen from home back door in sky","05/07/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=176176","05/06/2023 22:10","West Seneca","NY","USA","Other","3-4 Lights appearing in the sky, going directly upward in a perfectly straight line, before one would fade out and a new one appear.","06/10/2023","07/10/2023",""
"https://nuforc.org/sighting/?id=175706","05/06/2023 21:55","Hamburg","NY","USA","Orb","4 aligned orbs or stars top one would fade and a new one would appear on the bottom of the line","05/07/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=175876","05/06/2023 21:15","?Independence","MO","USA","","4 MADAR sites had data, closest at 17 mi had code blue 2 min later","05/22/2023","07/10/2023",""
"https://nuforc.org/sighting/?id=175884","05/06/2023 21:15","Oak Grove","MO","USA","Disk","7-10 orange lights heading north, followed by huge flying saucer, bottom illuminated by city lights. Followed by 7-10 military choppers","05/23/2023","07/10/2023",""
"https://nuforc.org/sighting/?id=175724","05/06/2023 21:15","Centerport","NY","USA","Orb","2 orbs hovering, apart but aligned with each other, then vanished, separately.","05/10/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175695","05/06/2023 21:00","Wallingford","CT","USA","Changing","There was a floating thing in the sky turning red green and blue moving away suier slowly where you cant even realize its moving.","05/07/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=175687","05/06/2023 20:20","Mesa","AZ","USA","Rectangle","White rectangular with green blinking light to the upper left of it","05/06/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=175686","05/06/2023 20:00","Rock Springs","WY","USA","Sphere","Floating orb on western horizon next to sun","05/06/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175685","05/06/2023 18:24","Chula Vista","CA","USA","Unknown","Shinning object higher than keys I have a video","05/06/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=175714","05/06/2023 17:51","Franklin","IN","USA","Changing","Its started like a ship looking then changed into a round craft","05/09/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=178389","05/06/2023 17:51","Franklin","IN","USA","","MADAR 25 mi north at Indy had spikes in magnetometer and compass heading change.","09/22/2023","10/28/2023",""
"https://nuforc.org/sighting/?id=176327","05/06/2023 11:45","Worcester","MA","USA","Cylinder","While driving, noticed an unmoving white cylindrical object in the sky. Pulled over to take video.","06/17/2023","07/10/2023","Y"
"https://nuforc.org/sighting/?id=177424","05/06/2023 10:27","Presque Isle","ME","USA","Triangle","Video of planes contrails/chemtrails, little flash","08/08/2023","09/10/2023","Y"
"https://nuforc.org/sighting/?id=175679","05/06/2023 08:46","Fairfax","VA","USA","Cigar","Object initially appeared dark and spherical, but quickly turned, revealing that it was dull gray and cigar-like","05/06/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=176557","05/06/2023 01:32","Reedsville","OH","USA","Light","Noticed 2 very distinct light orange/yellowish lights low In the night sky. Once stopped the object moved towards me silently at 500 ft","07/02/2023","07/10/2023","Y"
"https://nuforc.org/sighting/?id=175692","05/05/2023 23:00","Pacifica","CA","USA","Orb","Glowing light","05/07/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175849","05/05/2023 21:50","Reedley","CA","USA","Circle","Pulsar light,disappeared and reappeared in same spot twice 120min duration minimum","05/20/2023","07/10/2023",""
"https://nuforc.org/sighting/?id=175689","05/05/2023 21:30","Aurora","CO","USA","Unknown","Object over streaking low skyline intersecting flight path","05/06/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175702","05/05/2023 21:25","Arvada","CO","USA","Orb","Saw a bright flying object in the southern sky seemingly tapered at both ends flying east to west at a low altitude.","05/07/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175678","05/05/2023 21:23","Littleton","CO","USA","Circle","A light flying low in the atmosphere going extremely fast from south to north. There was no trail.","05/05/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175681","05/05/2023 20:00","Payson","AZ","USA","Circle","Saw an extremely bright light moving incredibly fast east to west parallel to the horizon.","05/06/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175683","05/05/2023 20:00","Gladstone","VA","USA","Cylinder","Witnessed two cylindrical orbs hovering for 30 minutes over the James River in Gladstone Virginia.","05/06/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=177927","05/05/2023 19:25","Buffalo","NY","USA","Cylinder","Very bright, large, shimmering object with propulsion","08/30/2023","09/10/2023",""
"https://nuforc.org/sighting/?id=175698","05/05/2023 16:45","San Bernardino","CA","USA","Rectangle","Large Bus Like Dark Gray Rectangular UFO","05/07/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=176127","05/05/2023 09:27","Scottsdale","AZ","USA","Disk","Saw two crafts appearing then disappearing and moving back and forth","06/07/2023","07/10/2023","Y"
"https://nuforc.org/sighting/?id=175697","05/05/2023 00:00","Green Cove Springs","FL","USA","Light","While sailing overnight to Florida we saw 2 objects in the sky over Florida moving randomly for approx an hour.","05/07/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175629","05/04/2023 22:00","Loveland","CO","USA","Triangle","Bright triangle in the sky rotating, maybe a pyramid. 6 dim, blinking red and green lights circling each other. Came out of nowhere.","05/04/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175627","05/04/2023 21:45","Hickory","NC","USA","Cigar","west heading east looked like a pencil shape with solid lights maybe 6 feet apart object seemed a mile away and mile up no sound","05/05/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175633","05/04/2023 21:25","Hoschton","GA","USA","Circle","Multi color circular lights grouped in a staggered pattern flying","05/04/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175635","05/04/2023 21:25","Newark","OH","USA","Orb","Walking outside and looked up.","05/04/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175638","05/04/2023 21:15","Mellieha","Mellieħa","Malta","Other","No outline of the object it was like a long worm the sky was dark 15-20 lights emitting from what appeared to be its side","05/04/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175673","05/04/2023 21:15","Easton","MD","USA","Other","String of lights move simultaneously across sky","05/05/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175674","05/04/2023 21:00","Ann Arbor","MI","USA","Unknown","5 pics, 1 vid of currently unidentified object in the western dusk sky.","05/05/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=175632","05/04/2023 20:12","Panama","NE","USA","Other","Bright stationary object prior to dusk that was a hollow ring through telescope.","05/04/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=176314","05/04/2023 20:00","","WA","USA","Light","Object was stationary when spotted and chased off by what appeared to be a plane.","06/16/2023","07/10/2023","Y"
"https://nuforc.org/sighting/?id=176100","05/04/2023 19:45","Lincoln","NE","USA","Oval","Watched it for over an hour it did not move much.","06/06/2023","07/10/2023","Y"
"https://nuforc.org/sighting/?id=175684","05/04/2023 05:00","Logan","WV","USA","Light","Bright white circle left light streak, faster than any jet","05/06/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175645","05/04/2023 01:42","Conway","SC","USA","Orb","2 orbs flying around each other and fast speed","05/04/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175647","05/03/2023 23:00","","NM","USA","Orb","The object was an orb with light white.","05/03/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=175634","05/03/2023 21:25","Alexandria","KY","USA","Unknown","A month ago there was one object hovering stationary object with lights that change colors. Now there are at least 17","05/04/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=175671","05/03/2023 17:27","San Diego","CA","USA","Rectangle","Saw a distant, rotating, wobbling, dark plank (flat rectangle or oval, etc.)","05/03/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=175600","05/03/2023 13:32","Warner Robins","GA","USA","Sphere","Flashing sphere","05/03/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175675","05/03/2023 05:40","Grand Canyon south rim","AZ","USA","Disk","Taking pictures of the sun rise","05/05/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175602","05/03/2023 04:00","Franklin","TN","USA","Orb","Second time I have witnessed near same area appears red to the naked eye hovering for at least an hour now","05/03/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=175762","05/03/2023 01:45","Albuquerque","NM","USA","Light","2 lights which appear to be celestial anomalies of the Cassiopeia constellation perform repetitive behaviors (possibly ongoing)","05/13/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=175721","05/02/2023 22:06","Yapank","NY","USA","Diamond","Saw light in sky that looked out of place","05/09/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=178454","05/02/2023 22:00","bagdad","AZ","USA","Unknown","Beams emitted from two crafts","09/27/2023","10/28/2023",""
"https://nuforc.org/sighting/?id=177329","05/02/2023 19:04","San Juan","PR","USA","Sphere","UAP was hovering stationary over the airport at +800ft. The metallic sphere didn’t move with wind currents and no visible propulsion.","08/07/2023","09/10/2023","Y"
"https://nuforc.org/sighting/?id=175761","05/02/2023 16:02","Ozone","AR","USA","Unknown","Unrecognizable dark craft flies along southern edge of the Ozarks","05/13/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175556","05/02/2023 12:15","buffalo junction","VA","USA","Oval","silver oval shaped object flying approx 300' above highway 58 and it disappeared","05/02/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175558","05/02/2023 09:20","West chester","PA","USA","Oval","Potential UAP over route 202 orange glowing blurred object ascending","05/02/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175606","05/02/2023 08:45","North Richland hills","TX","USA","Triangle","Black hollow triangle with 3 red lights.","05/02/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175560","05/02/2023 04:46","Falkville","AL","USA","Light","Lights that traveled across the sky faster than anything else I've ever seen","05/02/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175826","05/02/2023 03:30","Edinburgh","Edinburgh","United Kingdom","Disk","No noise it was hovering over bus depot at least the size of 2 football pitches","05/18/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175601","05/02/2023 01:59","Grand Island","NE","USA","Chevron","Seemed to be cloaked-no lights, no sound, simply movement in sky, it glided by heading SE.","05/03/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175691","05/02/2023 00:23","Las Vegas","NV","USA","Unknown","Seen And Spoken To","05/07/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175562","05/01/2023 23:46","Bridgeport","CT","USA","Orb","I literally saw a plane or jet chasing it.","05/01/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175561","05/01/2023 22:00","Newport","WA","USA","Fireball","I seen a big white ball of light followed by a trail of lights","05/02/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175565","05/01/2023 21:50","Norlina","NC","USA","Circle","Circle flashing object in sky","05/01/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175648","05/01/2023 21:17","Mount Carmel","PA","USA","Formation","Red Objects Flying in formation.","05/03/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=176735","05/01/2023 21:13","Meredith","NH","USA","Light","Filmed a light fly silently across the sky.","07/13/2023","07/29/2023","Y"
"https://nuforc.org/sighting/?id=177134","05/01/2023 19:00","Chesapeake","VA","USA","Light","Several hours witnessing magnitude of changing colors ,size and shapes moving and emitting energy pulses.","08/02/2023","09/10/2023","Y"
"https://nuforc.org/sighting/?id=175571","05/01/2023 05:00","Browning","MT","USA","Circle","Above Browning montana","05/01/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175568","05/01/2023 03:32","Grand Bay","AL","USA","Sphere","Was looking at stars in the Northern sky and saw a white sphere moving slowly towards the west and suddenly it was gone.","05/01/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=178581","05/01/2023 01:30","Comer","GA","USA","Light","They appear, get brighter, really bright, fade out while moving in random directions in the same vicinity, like a swarm of lights","10/03/2023","10/28/2023","Y"
"https://nuforc.org/sighting/?id=175577","05/01/2023 00:08","","-","USA","Other","All we had to do was zoom in, and look","04/30/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=175633","05/04/2023 21:25","Hoschton","GA","USA","Circle","Multi color circular lights grouped in a staggered pattern flying","05/04/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175635","05/04/2023 21:25","Newark","OH","USA","Orb","Walking outside and looked up.","05/04/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175638","05/04/2023 21:15","Mellieha","Mellieħa","Malta","Other","No outline of the object it was like a long worm the sky was dark 15-20 lights emitting from what appeared to be its side","05/04/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175673","05/04/2023 21:15","Easton","MD","USA","Other","String of lights move simultaneously across sky","05/05/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175674","05/04/2023 21:00","Ann Arbor","MI","USA","Unknown","5 pics, 1 vid of currently unidentified object in the western dusk sky.","05/05/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=175632","05/04/2023 20:12","Panama","NE","USA","Other","Bright stationary object prior to dusk that was a hollow ring through telescope.","05/04/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=176314","05/04/2023 20:00","","WA","USA","Light","Object was stationary when spotted and chased off by what appeared to be a plane.","06/16/2023","07/10/2023","Y"
"https://nuforc.org/sighting/?id=176100","05/04/2023 19:45","Lincoln","NE","USA","Oval","Watched it for over an hour it did not move much.","06/06/2023","07/10/2023","Y"
"https://nuforc.org/sighting/?id=175684","05/04/2023 05:00","Logan","WV","USA","Light","Bright white circle left light streak, faster than any jet","05/06/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175645","05/04/2023 01:42","Conway","SC","USA","Orb","2 orbs flying around each other and fast speed","05/04/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175647","05/03/2023 23:00","","NM","USA","Orb","The object was an orb with light white.","05/03/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=175634","05/03/2023 21:25","Alexandria","KY","USA","Unknown","A month ago there was one object hovering stationary object with lights that change colors. Now there are at least 17","05/04/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=175671","05/03/2023 17:27","San Diego","CA","USA","Rectangle","Saw a distant, rotating, wobbling, dark plank (flat rectangle or oval, etc.)","05/03/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=175600","05/03/2023 13:32","Warner Robins","GA","USA","Sphere","Flashing sphere","05/03/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175675","05/03/2023 05:40","Grand Canyon south rim","AZ","USA","Disk","Taking pictures of the sun rise","05/05/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175602","05/03/2023 04:00","Franklin","TN","USA","Orb","Second time I have witnessed near same area appears red to the naked eye hovering for at least an hour now","05/03/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=175762","05/03/2023 01:45","Albuquerque","NM","USA","Light","2 lights which appear to be celestial anomalies of the Cassiopeia constellation perform repetitive behaviors (possibly ongoing)","05/13/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=175721","05/02/2023 22:06","Yapank","NY","USA","Diamond","Saw light in sky that looked out of place","05/09/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=178454","05/02/2023 22:00","bagdad","AZ","USA","Unknown","Beams emitted from two crafts","09/27/2023","10/28/2023",""
"https://nuforc.org/sighting/?id=177329","05/02/2023 19:04","San Juan","PR","USA","Sphere","UAP was hovering stationary over the airport at +800ft. The metallic sphere didn’t move with wind currents and no visible propulsion.","08/07/2023","09/10/2023","Y"
"https://nuforc.org/sighting/?id=175761","05/02/2023 16:02","Ozone","AR","USA","Unknown","Unrecognizable dark craft flies along southern edge of the Ozarks","05/13/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175556","05/02/2023 12:15","buffalo junction","VA","USA","Oval","silver oval shaped object flying approx 300' above highway 58 and it disappeared","05/02/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175558","05/02/2023 09:20","West chester","PA","USA","Oval","Potential UAP over route 202 orange glowing blurred object ascending","05/02/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175606","05/02/2023 08:45","North Richland hills","TX","USA","Triangle","Black hollow triangle with 3 red lights.","05/02/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175560","05/02/2023 04:46","Falkville","AL","USA","Light","Lights that traveled across the sky faster than anything else I've ever seen","05/02/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175826","05/02/2023 03:30","Edinburgh","Edinburgh","United Kingdom","Disk","No noise it was hovering over bus depot at least the size of 2 football pitches","05/18/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175601","05/02/2023 01:59","Grand Island","NE","USA","Chevron","Seemed to be cloaked-no lights, no sound, simply movement in sky, it glided by heading SE.","05/03/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175691","05/02/2023 00:23","Las Vegas","NV","USA","Unknown","Seen And Spoken To","05/07/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175562","05/01/2023 23:46","Bridgeport","CT","USA","Orb","I literally saw a plane or jet chasing it.","05/01/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175561","05/01/2023 22:00","Newport","WA","USA","Fireball","I seen a big white ball of light followed by a trail of lights","05/02/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175565","05/01/2023 21:50","Norlina","NC","USA","Circle","Circle flashing object in sky","05/01/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175648","05/01/2023 21:17","Mount Carmel","PA","USA","Formation","Red Objects Flying in formation.","05/03/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=176735","05/01/2023 21:13","Meredith","NH","USA","Light","Filmed a light fly silently across the sky.","07/13/2023","07/29/2023","Y"
"https://nuforc.org/sighting/?id=177134","05/01/2023 19:00","Chesapeake","VA","USA","Light","Several hours witnessing magnitude of changing colors ,size and shapes moving and emitting energy pulses.","08/02/2023","09/10/2023","Y"
"https://nuforc.org/sighting/?id=175571","05/01/2023 05:00","Browning","MT","USA","Circle","Above Browning montana","05/01/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=175568","05/01/2023 03:32","Grand Bay","AL","USA","Sphere","Was looking at stars in the Northern sky and saw a white sphere moving slowly towards the west and suddenly it was gone.","05/01/2023","05/19/2023",""
"https://nuforc.org/sighting/?id=178581","05/01/2023 01:30","Comer","GA","USA","Light","They appear, get brighter, really bright, fade out while moving in random directions in the same vicinity, like a swarm of lights","10/03/2023","10/28/2023","Y"
"https://nuforc.org/sighting/?id=175577","05/01/2023 00:08","","-","USA","Other","All we had to do was zoom in, and look","04/30/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=176724","06/30/2023 19:25","Highmore","SD","USA","Circle","Bright white disk","07/12/2023","07/29/2023","Y"
"https://nuforc.org/sighting/?id=176555","06/30/2023 14:00","Winnemucca","NV","USA","Chevron","It started out on the West side if Winnemucca Mountain , and ended at East Winnemucca Blvd They were doing maneuvers, and vanished.","07/02/2023","07/10/2023",""
"https://nuforc.org/sighting/?id=176526","06/30/2023 01:26","Keizer","OR","USA","Cigar","An object gliding fast in the sky, no lights greyish brown color. Looked as if there was some texture to it , I saw it disappear.","06/30/2023","07/10/2023",""
"https://nuforc.org/sighting/?id=176521","06/29/2023 21:30","Garfield","AR","USA","Light","Military aircraft? Is ours or someone else's?","06/29/2023","07/10/2023",""
"https://nuforc.org/sighting/?id=176664","06/29/2023 20:17","Spokane","WA","USA","Changing","Object seen moving west to east with no sound and appeared to be rotatoing with blue pulsing light.","07/09/2023","07/10/2023","Y"
"https://nuforc.org/sighting/?id=176800","06/29/2023 20:17","Spokane","WA","USA","Diamond","High altitude, slow moving, revolving with blue light, no sound","07/16/2023","07/29/2023","Y"
"https://nuforc.org/sighting/?id=176511","06/29/2023 20:13","Marka","","Jordan","Changing","Black shape floating in sky, changing length and direction - Black Flame","06/29/2023","07/10/2023","Y"
"https://nuforc.org/sighting/?id=176520","06/29/2023 17:45","Wright City","MO","USA","Triangle","3 triangles hovering over I-70","06/29/2023","07/10/2023",""
"https://nuforc.org/sighting/?id=176516","06/29/2023 15:45","Oklahoma City","OK","USA","Formation","I saw 1 V-shaped craft that flew in front of me.","06/29/2023","07/10/2023",""
"https://nuforc.org/sighting/?id=177789","06/29/2023 15:00","Ukiah","CA","USA","Orb","Jet black orb with revolving red light admitting faint rays in clouds mist flew over Ukiahian valley.","08/23/2023","09/10/2023",""
"https://nuforc.org/sighting/?id=176675","06/29/2023 13:30","","","Kyrgyzstan","Other","We were flying westbound FL320. I saw a contact approaching our right (North) side. TCAS showed nothing. Passed close slightly higher","07/10/2023","07/10/2023","Y"
